 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
41740,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,259,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6119215,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.653678617,2039738.333,3507682.914,6090027,78,6119215,3059607.5,4285660.357,6090027,29188,0,0.0,0.0,0,0,0,0,0,0,104,40,0.490258963,0.163419654,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,247,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,793522.2672,16194.33198,82.33333333,90.71567303,185,13,13,13.0,0.0,13,13,49,49.0,0.0,49,49,0,0,0,0,64,64,8097.165992,8097.165992,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,122,154,61,61,61.0,0.0,77,77,77.0,0.0,1541899.441,22346.36872,59.66666667,61.69548876,126,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,11173.18436,11173.18436,61,77,67.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,84.25,61.0,77.0,40,0,0,0,0,0,0,2,122,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1016574.586,22099.44751,60.33333333,63.40609855,129,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,11049.72376,11049.72376,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31288,4,2,136,100,34,34,34.0,0.0,50,50,50.0,0.0,7542.827921,191.7668116,6257.6,11096.47779,25630,3,25679,8559.666667,14783.35795,25630,3,4,4.0,0.0,4,4,0,0,0,0,128,64,127.844541,63.92227052,34,50,38.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,45.0,34.0,50.0,128,0,0,0,0,0,0,4,136,2,100,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,171,2,2,60,206,30,30,30.0,0.0,103,103,103.0,0.0,1555555.556,23391.81287,57.0,58.41232747,119,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,11695.90643,11695.90643,30,103,59.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,74.0,30.0,103.0,40,0,0,0,0,0,0,2,60,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,1224719.101,22471.91011,59.33333333,100.181502,175,0,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,64,11235.95506,11235.95506,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,64,0,0,0,0,0,0,2,72,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,441758,8,10,891,8667,517,0,111.375,198.2004307,2688,0,866.7,950.1910977,21636.2805,40.74629096,25985.76471,57528.07697,146790,3,441604,63086.28571,78330.35243,147125,146,295335,32815.0,64812.05143,147172,3,0,0,0,0,264,328,18.10946265,22.63682831,0,2688,503.0526316,788.9338427,622416.6082,0,0,0,1,0,0,0,0,1,531.0,111.375,866.7,264,0,0,0,0,0,0,8,891,10,8667,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,235,2,2,66,180,33,33,33.0,0.0,90,90,90.0,0.0,1046808.511,17021.2766,78.33333333,53.40724046,140,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,0,0,64,64,8510.638298,8510.638298,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33.0,90.0,64,0,0,0,0,0,0,2,66,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10280920,10,13,3509,9782,3190,0,350.9,999.8842655,1988,0,752.4615385,815.4893843,1292.783136,2.237153873,467314.5455,2129096.309,9999026,3,281882,31320.22222,41467.12593,125953,210,10200000,854055.8333,2880124.435,9999026,3,0,0,0,0,328,424,0.972675597,1.264478276,0,3190,553.7916667,889.7882982,791723.2156,0,0,0,1,0,0,0,0,1,577.8695652,350.9,752.4615385,328,0,0,0,0,0,0,10,3509,13,9782,29200,77,3,32,281891.0,0.0,281891,281891,9999026.0,0.0,9999026,9999026,BENIGN
53,156,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,1307692.308,25641.02564,52.0,51.11751168,105,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12820.51282,12820.51282,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,64,0,0,0,0,0,0,2,70,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25399,2,2,64,276,32,32,32.0,0.0,138,138,138.0,0.0,13386.35379,157.4865152,8466.333333,14661.52142,25396,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,78.74325761,78.74325761,32,138,74.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,93.0,32.0,138.0,40,0,0,0,0,0,0,2,64,2,276,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3172112,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,53.27680738,1.891484286,634422.4,1391221.172,3122967,22,3172112,793028.0,1553369.927,3122967,22,0,0.0,0.0,0,0,1,0,0,0,160,32,1.576236905,0.315247381,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,449,382,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80207,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,2543.418904,49.87095889,26735.66667,46262.50544,80155,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,24.93547945,24.93547945,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,86851,2,2,60,266,30,30,30.0,0.0,133,133,133.0,0.0,3753.554939,46.05588882,28950.33333,50099.28599,86800,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,80,23.02794441,23.02794441,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,40,0,0,0,0,0,0,2,60,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,68262,1,1,49,108,49,49,49.0,0.0,108,108,108.0,0.0,2299.961911,29.29887785,68262.0,0.0,68262,68262,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.64943893,14.64943893,49,108,68.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,103.0,49.0,108.0,20,0,0,0,0,0,0,1,49,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24765896,15,9,2934,1414,665,0,195.6,291.6673252,286,0,157.1111111,149.0540543,175.5640095,0.969074569,1076778.087,2882551.484,10000000,77,24800000,1768992.571,3580241.165,10100000,13553,21900000,2732554.875,4534516.2,10100000,616,0,0,0,0,488,296,0.605671606,0.363402963,0,665,173.92,242.259833,58689.82667,0,0,0,1,0,0,0,0,0,181.1666667,195.6,157.1111111,488,0,0,0,0,0,0,15,2934,9,1414,29200,1113,5,32,941125.5,1277379.208,1844369,37882,9989069.0,35489.68935,10000000,9963974,BENIGN
53998,35016,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,342.7004798,57.11674663,35016.0,0.0,35016,35016,35016,35016.0,0.0,35016,35016,0,0.0,0.0,0,0,0,0,0,0,40,0,57.11674663,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37498,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,55555.55556,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,305,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49554,403,2,1,43,6,37,6,21.5,21.92031022,6,6,6.0,0.0,121588.0893,7444.168734,201.5,45.96194078,234,169,403,403.0,0.0,403,403,0,0.0,0.0,0,0,1,0,0,0,40,20,4962.779156,2481.389578,6,37,21.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,28.66666667,21.5,6.0,40,0,0,0,0,0,0,2,43,1,6,70,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,238,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,1126050.42,16806.72269,79.33333333,135.6773133,236,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,8403.361345,8403.361345,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,64,0,0,0,0,0,0,2,70,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1063829.787,21276.59574,62.66666667,68.52979887,137,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,64,10638.29787,10638.29787,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,221,2,2,166,422,83,83,83.0,0.0,211,211,211.0,0.0,2660633.484,18099.54751,73.66666667,86.40794717,170,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9049.773756,9049.773756,83,211,134.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,167.75,83.0,211.0,40,0,0,0,0,0,0,2,166,2,422,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115808944,22,20,1808,1166,725,0,82.18181818,199.355064,581,0,58.3,144.8029878,25.68022725,0.362666289,2824608.39,4447169.516,10000000,4,116000000,5514711.619,4995048.567,10100000,48,112000000,5869093.474,5095933.173,10100000,4,0,0,0,0,452,412,0.189968056,0.172698233,0,725,69.1627907,172.0917433,29615.56811,0,0,0,1,0,0,0,0,0,70.80952381,82.18181818,58.3,452,0,0,0,0,0,0,22,1808,20,1166,8192,5120,21,20,135690.5455,140851.9488,560375,93031,10000000.0,9986.755963,10000000,9975500,BENIGN
53,1151,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,203301.477,3475.238923,383.6666667,661.0668146,1147,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,1737.619461,1737.619461,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,40,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,401301,1,1,50,183,50,50,50.0,0.0,183,183,183.0,0.0,580.6115609,4.983790222,401301.0,0.0,401301,401301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.491895111,2.491895111,50,183,94.33333333,76.7875858,5896.333333,0,0,0,0,0,0,0,0,1,141.5,50.0,183.0,32,0,0,0,0,0,0,1,50,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50784,92,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,532608.6957,43478.26087,30.66666667,49.66219219,88,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,20,32608.69565,10869.56522,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,31,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60583,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3760,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,6401,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,69798,4,2,180,522,45,45,45.0,0.0,261,261,261.0,0.0,10057.59477,85.96234849,13959.6,19228.82189,38539,48,31211,10403.66667,17935.67479,31114,48,48,48.0,0.0,48,48,0,0,0,0,80,40,57.30823233,28.65411616,45,261,106.7142857,105.3972079,11108.57143,0,0,0,0,0,0,0,0,0,124.5,45.0,261.0,80,0,0,0,0,0,0,4,180,2,522,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,41918141,13,13,1769,4822,1451,0,136.0769231,399.7312559,1713,0,370.9230769,657.7987866,157.2350262,0.620256514,1676725.64,3781107.623,10300000,3,41500000,3459345.917,4979891.656,10300000,203,41900000,3488958.083,4968597.595,10300000,3,0,0,0,0,424,424,0.310128257,0.310128257,0,1713,244.1111111,538.1659262,289622.5641,0,0,0,1,0,0,0,0,1,253.5,136.0769231,370.9230769,424,0,0,0,0,0,0,13,1769,13,4822,29200,241,3,32,216210.5,330784.3521,712387,50739,10200000.0,101960.7433,10300000,10000000,BENIGN
80,61061130,13,15,424,9465,424,0,32.61538462,117.5964416,2896,0,631.0,902.5735427,161.9524565,0.458556859,2261523.333,4227632.191,10000000,0,60500000,5041312.833,5245967.151,10100000,67,61000000,4357806.857,5137574.535,10100000,58,0,0,0,0,424,488,0.212901399,0.24565546,0,2896,341.0,711.7631026,506606.7143,0,0,0,1,0,0,0,0,1,353.1785714,32.61538462,631.0,424,0,0,0,0,0,0,13,424,15,9465,29200,118,1,32,61815.66667,24845.12395,112530,51509,10000000.0,12484.63186,10000000,9998982,BENIGN
53,211,2,2,92,124,46,46,46.0,0.0,62,62,62.0,0.0,1023696.682,18957.34597,70.33333333,115.7598088,204,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9478.672986,9478.672986,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48573,2,2,142,306,71,71,71.0,0.0,153,153,153.0,0.0,9223.231013,82.3502769,16191.0,27998.60995,48521,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,41.17513845,41.17513845,71,153,103.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,129.75,71.0,153.0,40,0,0,0,0,0,0,2,142,2,306,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44916,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,237,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,279133,4,2,116,372,29,29,29.0,0.0,186,186,186.0,0.0,1748.270538,21.49512956,55826.6,108677.4843,248812,3,30318,10106.0,17498.90931,30312,3,3,3.0,0.0,3,3,0,0,0,0,80,40,14.33008637,7.165043187,29,186,73.85714286,76.60815573,5868.809524,0,0,0,0,0,0,0,0,0,86.16666667,29.0,186.0,80,0,0,0,0,0,0,4,116,2,372,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5232163,9,5,385,3909,192,0,42.77777778,77.13588299,2836,0,781.8,1190.16982,820.6930862,2.675757617,402474.0769,1389910.733,5027698,26,5232163,654020.375,1767450.565,5027698,40,167958,41989.5,51207.83478,115196,177,0,0,0,0,296,168,1.720129897,0.95562772,0,2836,286.2666667,734.696873,539779.4952,0,0,0,1,0,0,0,0,0,306.7142857,42.77777778,781.8,296,0,0,0,0,0,0,9,385,5,3909,29200,349,3,32,204425.0,0.0,204425,204425,5027698.0,0.0,5027698,5027698,BENIGN
53,30666,1,1,42,148,42,42,42.0,0.0,148,148,148.0,0.0,6195.786865,65.2188091,30666.0,0.0,30666,30666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.60940455,32.60940455,42,148,77.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,116.0,42.0,148.0,32,0,0,0,0,0,0,1,42,1,148,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,68,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44117.64706,34.0,21.21320344,49,19,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,14705.88235,29411.76471,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,65535,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,142,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,1802816.901,28169.01408,47.33333333,75.92320682,135,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14084.50704,14084.50704,50,78,61.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23285,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,5668.885549,85.89220528,23285.0,0.0,23285,23285,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.94610264,42.94610264,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,20,0,0,0,0,0,0,1,58,1,74,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1024,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23570,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,6957.997454,169.707255,7856.666667,13602.94969,23564,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,84.85362749,84.85362749,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52154,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,144,2,2,104,178,52,52,52.0,0.0,89,89,89.0,0.0,1958333.333,27777.77778,48.0,77.07788269,137,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13888.88889,13888.88889,52,89,66.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,83.5,52.0,89.0,64,0,0,0,0,0,0,2,104,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52706,90,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,133333.3333,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11111.11111,11111.11111,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60435,2,2,68,220,34,34,34.0,0.0,110,110,110.0,0.0,4765.450484,66.18681228,20145.0,34886.96738,60429,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,33.09340614,33.09340614,34,110,64.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,80.5,34.0,110.0,40,0,0,0,0,0,0,2,68,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4241,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,960784.3137,19607.84314,68.0,111.718396,197,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9803.921569,9803.921569,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48432,2,2,60,116,30,30,30.0,0.0,58,58,58.0,0.0,3633.961018,82.59002313,16144.0,27917.20358,48380,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,41.29501156,41.29501156,30,58,41.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,51.5,30.0,58.0,64,0,0,0,0,0,0,2,60,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4753,4,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,10800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,63215,4,2,168,208,42,42,42.0,0.0,104,104,104.0,0.0,5947.95539,94.91418176,12643.0,17318.8298,33053,3,33060,11020.0,19081.13773,33053,3,47,47.0,0.0,47,47,0,0,0,0,128,40,63.27612117,31.63806059,42,104,59.71428571,30.25290226,915.2380952,0,0,0,0,0,0,0,0,0,69.66666667,42.0,104.0,128,0,0,0,0,0,0,4,168,2,208,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10217297,10,9,831,5383,525,0,83.1,168.2738839,1448,0,598.1111111,655.2609107,608.1843368,1.859591632,567627.6111,2344138.849,9960001,4,10200000,1135108.333,3309503.917,9960001,215,10200000,1270827.75,3527760.794,10000000,4,0,0,0,0,328,296,0.978732438,0.880859194,0,1448,310.7,515.4343186,265672.5368,0,0,0,1,0,0,0,0,0,327.0526316,83.1,598.1111111,328,0,0,0,0,0,0,10,831,9,5383,29200,122,3,32,255974.0,0.0,255974,255974,9960001.0,0.0,9960001,9960001,BENIGN
53,76918,2,2,66,386,33,33,33.0,0.0,193,193,193.0,0.0,5876.387842,52.00343223,25639.33333,44404.29788,76913,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,88,64,26.00171611,26.00171611,33,193,97.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,121.25,33.0,193.0,88,0,0,0,0,0,0,2,66,2,386,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
